'FP1-*SD', 'FP2-*SD', 'F3-*SD', 'F4-*SD', 'C3-*SD', 'C4-*SD', 'P3-*SD', 'P4-*SD', 'O1-*SD', 'O2-*SD', 'F7-*SD', 'F8-*SD', 'T7-*SD', 'T8-*SD', 'P7-*SD', 'P8-*SD', 'FZ-*SD', 'CZ-*SD', 'PZ-*SD'
0.968848,6.99317,0.578054,-1.53678,1.79224,-0.258636,1.79291,1.9189,-1.21013,-1.09794,-13.1931,14.4497,-0.00374873,-2.50639,2.26254,0.824988,0.903565,-1.87339,-6.08545
1.04328,7.46965,0.554079,-1.56251,1.6239,0.0292324,1.72128,1.97611,-1.24551,-1.21843,-14.4049,15.1103,0.404814,-2.94538,1.89573,0.315081,0.876146,-1.90591,-5.52133
1.45247,7.26079,0.222423,-1.49994,1.37319,-0.186386,1.6641,1.70791,-1.01253,-1.00966,-15.288,15.6131,0.575447,-2.37587,1.12626,-0.425881,1.04256,-1.69359,-4.9419
1.68813,7.90705,0.742876,-2.14704,0.746186,-0.231181,1.72523,1.71085,-1.03783,-1.03632,-15.7314,16.3712,0.212971,-2.46482,0.921712,-0.453787,1.16898,-1.89324,-4.0913
2.38935,7.96169,1.42544,-2.27024,0.154965,-0.819416,1.86432,1.47756,-1.28488,-0.934237,-16.6653,16.5838,0.35844,-1.52971,0.330823,-0.4642,0.91224,-2.08209,-3.48118
2.55069,7.80414,2.54336,-3.11391,0.173928,-0.569976,1.9269,1.1891,-1.41985,-0.702572,-16.8079,16.9632,-0.0609297,-1.24597,0.169133,-0.456521,0.763689,-2.05399,-3.08358
2.8954,7.73196,3.06435,-2.80009,0.0855914,-0.763529,1.58877,1.16985,-1.37651,-0.577365,-16.9738,16.8151,-0.230277,-1.29967,0.00972743,-0.358746,1.01185,-2.09028,-2.59559
4.30646,6.88849,3.44367,-2.00417,0.386925,-1.01344,1.53382,1.33279,-1.26269,-0.418931,-18.5417,17.2301,-0.205914,-1.99123,0.0805189,-0.0741948,1.123,-2.11653,-2.23228
3.35683,7.61582,3.71416,-3.47307,0.181099,-1.49849,1.18668,1.34744,-1.09117,-0.4023,-17.7622,17.9957,-0.256233,-1.18146,0.0649567,-0.671333,0.794309,-2.31441,-2.09368
3.16887,7.70794,3.27794,-3.42905,-0.100958,-1.7507,0.970807,1.25704,-1.09931,-0.213929,-17.7576,17.8961,0.162959,-1.15012,-0.155484,-0.538676,0.384379,-2.57785,-1.81389
3.30884,6.86237,2.70892,-3.41315,-0.171306,-2.19362,0.743115,1.43404,-1.0111,0.0302227,-18.2756,18.2836,-0.0195691,-0.582153,0.344006,-0.424293,0.522816,-2.65503,-1.39049
3.34206,6.00769,2.54431,-3.82882,-0.192817,-1.88708,0.181927,1.76672,-0.893511,0.0439191,-18.3284,18.1533,-0.0697397,0.681037,0.621699,-0.250663,-0.0693919,-3.02099,-1.38779
3.14465,6.21466,2.89279,-4.23649,-0.526196,-2.00639,-0.524366,2.04059,-0.83764,0.168005,-17.7332,18.422,0.125791,0.129114,0.0532731,0.411737,-0.249954,-3.27388,-1.13753
3.28642,5.55098,3.07913,-4.50547,-0.259455,-1.89309,-0.904172,2.37486,-0.813453,0.280102,-18.1082,18.5121,0.112739,-0.281851,0.330704,0.350328,-0.264197,-3.00892,-0.764329
3.07956,4.6694,1.49601,-4.31761,-0.263166,-1.61862,-1.05647,2.67156,-0.68732,0.606575,-17.8699,17.8793,0.214988,-0.654596,0.244779,0.602782,0.249422,-2.85258,-0.244748
3.52957,4.34705,1.81823,-3.85195,-0.967284,-2.07333,-1.21093,2.83664,-0.489405,0.770594,-17.6733,17.5501,0.219527,-0.554443,-0.0449545,0.505138,0.0632924,-2.613,0.25345
4.53608,3.64045,3.30401,-3.99365,-1.69625,-2.66121,-1.06768,2.64928,-0.39972,1.006,-17.9949,17.2154,-0.0281418,0.121751,-0.165098,-0.425179,0.277304,-2.25711,0.754743
4.41473,3.6114,3.14658,-3.65961,-1.48749,-2.76803,-1.14628,2.67971,-0.304596,1.12304,-18.1953,16.7766,0.149344,-0.143033,-0.162266,-0.618749,0.327362,-2.20725,0.868497
3.76988,3.23168,1.8931,-3.496,-1.55753,-2.88784,-1.12405,2.99692,-0.174089,1.17473,-17.5436,17.1624,0.451939,-0.618609,-0.253284,-0.71694,0.288717,-1.76449,0.844147
3.77782,3.20437,1.72348,-3.6885,-1.26947,-3.16388,-0.892533,3.12737,-0.0645243,1.14821,-17.6782,17.1865,0.386719,-0.590676,-0.3216,-0.659671,0.213513,-1.55899,0.945159
4.61566,2.60987,1.38944,-2.63873,-1.13084,-3.34384,-0.558821,2.90265,-0.127963,1.28972,-18.0842,16.6062,0.125771,-0.499068,-0.175592,-0.565879,0.353713,-1.03005,0.740891
4.59692,1.9828,0.947519,-2.63475,-0.592897,-3.40668,-0.443261,2.44219,0.135198,1.38939,-18.0638,16.3241,0.0571105,0.55574,0.0881334,-0.537947,0.133392,-1.14224,0.111528
3.99664,1.91212,0.690289,-3.50492,-0.213195,-3.19395,-0.510195,1.88856,0.227653,1.40634,-18.0905,16.2567,0.224332,0.982946,0.757928,-0.496583,0.338821,-1.14753,-0.358425
4.08551,1.58595,0.549728,-3.1697,-0.0890702,-3.28616,-0.269752,1.59667,0.425332,0.985842,-18.5042,16.116,0.313896,1.01641,1.26042,-0.392951,0.475217,-1.08063,-0.461268
4.53574,1.43221,0.724074,-3.14519,0.992674,-2.82711,0.178655,1.57994,0.364022,0.537648,-18.6058,16.1398,-0.416919,0.482226,1.88167,-0.53701,1.04233,-0.883822,-0.841198
4.03154,0.986107,0.288639,-3.13658,0.84814,-2.33905,-0.330141,1.20476,0.397278,0.154878,-19.0469,15.894,0.374221,0.970564,2.12971,-0.884974,1.44548,-0.565804,-1.29609
4.29019,0.778726,0.394717,-2.69783,1.05098,-1.94851,-0.217916,0.330804,0.502907,-0.0404651,-18.7793,15.7696,0.424688,1.03707,2.09254,-1.33446,1.31855,-0.13049,-1.60276
4.65167,0.610782,0.275913,-2.37092,1.36838,-1.08038,-0.150333,0.0917762,0.574722,-0.322202,-19.3184,15.9405,0.361555,0.635479,2.59696,-1.79712,1.22126,0.183403,-1.79434
4.99029,-0.426703,-0.259237,-2.00697,1.57713,-0.496281,-0.290376,0.0468512,0.513851,-0.512778,-19.3069,16.1219,0.300458,1.13696,2.69074,-2.25338,1.31303,0.657755,-1.87858
4.83085,-0.552263,-1.71082,-1.57963,2.20565,-0.374979,-0.162127,-0.0797417,0.568591,-0.482753,-19.1567,16.4426,0.0761642,0.872196,2.64081,-2.75711,1.29118,1.20603,-1.99646
5.33494,-1.13678,-0.189818,-1.67114,1.81934,-0.0141178,-0.0452709,-0.229778,0.548104,-0.366974,-19.3859,16.2961,0.0109445,0.630749,2.37676,-2.70271,1.12699,1.32844,-1.78066
6.43646,-1.73024,-0.200779,-0.368241,2.00335,-0.113589,0.144694,-0.0339586,0.702511,-0.152082,-19.4608,15.8744,-0.133862,0.155864,2.04855,-2.64583,1.11433,1.37366,-1.56278
6.6804,-2.27547,-0.09659,-0.228326,2.32235,-0.376033,0.573002,0.108845,0.965013,0.34179,-19.6413,15.6974,-0.156584,0.0332443,1.16757,-2.43781,1.12152,1.28198,-1.32807
7.52993,-3.0744,0.228786,0.0991955,2.06719,-0.355334,0.670871,0.173046,1.16673,0.735553,-20.3633,15.0891,-0.469749,0.108632,1.33989,-2.40964,1.3411,0.981244,-0.493537
7.81296,-3.51432,-0.15242,0.201202,2.08794,-0.450236,0.81752,0.418386,1.41092,1.04749,-20.2995,14.7201,-0.496575,0.312664,1.03365,-2.49662,1.00586,0.873544,-0.00552844
7.79652,-3.74603,-0.35345,0.276662,1.78805,-0.577943,1.1566,0.822497,1.72838,1.62169,-20.1783,14.3898,-0.675474,-0.669522,0.590955,-2.46275,0.789809,0.814627,0.820003
8.03894,-4.17176,-0.391957,0.833571,1.17183,-0.809535,1.67207,0.91152,2.0964,2.14246,-19.8084,13.4938,-0.97892,-1.75753,0.399211,-2.31343,0.985124,1.045,1.7019
7.6793,-4.63283,-0.996772,0.412501,1.77378,-1.08338,1.72264,1.03661,2.41374,2.28704,-19.9228,13.1862,-1.01899,-1.65889,0.710979,-2.63669,0.613654,1.05962,2.36479
6.71468,-4.55127,-3.31697,0.164618,1.83161,-0.990434,1.88973,0.967507,2.60562,2.51463,-19.9064,12.8545,-0.680151,-1.78218,0.562686,-3.02901,0.684728,1.54419,2.97687
7.93068,-5.13842,-1.60122,0.446843,1.60352,-0.8762,2.07034,1.11442,2.9153,2.83589,-20.3448,12.0446,-1.0078,-2.16695,0.46246,-3.00806,-0.196184,1.70155,3.24153
7.27419,-5.215,-1.53151,-0.889993,1.13708,-1.26307,1.7541,1.21493,3.35883,3.0842,-19.9298,12.1252,-0.880764,-2.20716,0.34077,-3.31286,-0.00397763,1.88188,3.62517
7.29919,-5.77035,-1.35413,-1.0056,0.724424,-1.32505,1.68794,1.18291,3.55446,3.22339,-19.7055,11.6821,-0.757186,-1.73908,0.349574,-3.77346,0.0393536,1.72686,4.10934
6.83363,-6.11356,-1.75327,-1.32574,1.4198,-1.38887,1.43403,1.46156,3.7469,3.56529,-19.5605,11.4832,-0.667791,-1.73401,0.488825,-3.72684,0.124995,1.63139,3.76753
6.37394,-6.26556,-1.0781,-1.98154,1.44011,-1.71919,1.04756,1.36978,3.88709,3.61547,-18.7489,11.5488,-0.690414,-1.89782,0.545886,-3.72575,0.292985,1.56614,3.79474
6.44217,-6.39022,-0.565524,-2.06475,1.78831,-1.98569,0.589519,1.12303,3.96679,3.65284,-17.9896,11.4034,-0.902962,-1.68756,0.490205,-3.83037,0.231375,1.60117,3.60061
6.14678,-6.28648,-0.453042,-1.90389,0.636496,-2.0083,-0.0921369,0.997447,3.83892,3.46191,-17.3761,11.1919,-0.0585368,-1.84222,-0.0317004,-3.77971,0.129031,1.86233,3.87755
5.86051,-6.24608,-0.276971,-2.00182,0.492433,-1.87185,0.0288564,0.74751,3.78611,3.31713,-16.6807,10.9899,-1.26557e-06,-1.67348,-0.0822182,-3.54085,0.383915,1.51236,3.72709
5.69777,-6.56984,-0.305133,-2.06286,0.317834,-1.53044,0.0693316,0.777633,3.79984,2.91663,-15.8378,10.8153,-0.0818522,-1.48681,0.363685,-3.64698,0.260417,1.4611,3.6325
5.21124,-6.31814,-0.053691,-2.34957,-0.157532,-1.27846,0.0653489,0.242149,3.74974,2.5866,-15.5415,10.9779,0.247925,-1.21634,-0.00573961,-4.12106,0.0566582,1.41993,3.92165
5.20884,-6.36048,0.298615,-2.13843,-0.362698,-0.614381,0.0146546,-0.478918,3.7467,2.16083,-14.7186,11.2617,0.299825,-1.00563,-0.324384,-4.43946,-0.616367,1.10628,4.17328
5.04196,-6.35436,0.326201,-1.80713,0.199024,-0.12015,0.0254912,-0.893724,3.54154,1.8908,-14.1086,11.7225,0.248162,-1.26821,-0.0404572,-4.36737,-1.29143,0.991138,3.74377
4.83471,-6.07553,0.571157,-1.64327,0.616778,0.0684038,-0.114767,-1.34205,3.4311,1.55238,-13.9126,11.7436,0.556887,-0.675814,-0.067703,-4.45507,-1.76849,0.902479,3.45196
4.70715,-6.27803,0.548948,-1.61132,0.591494,0.455704,-0.0837393,-1.54275,2.96369,1.17382,-13.5988,11.5165,1.00915,-0.546612,-0.0160906,-4.61452,-1.85386,0.787814,3.39005
3.68728,-5.84241,0.0183137,-1.91806,0.651936,0.330184,-0.254995,-1.65077,2.22765,0.757236,-13.527,12.4036,1.75259,-0.86869,-0.263397,-4.36139,-2.20784,0.798187,3.6456
3.45117,-5.76419,-0.416629,-2.12146,1.00887,0.041886,-0.11486,-1.8711,1.95393,0.366408,-13.2308,12.6471,1.6513,-0.319667,-0.180541,-4.22745,-2.52549,0.824013,3.5562
2.52195,-5.82907,-1.2421,-2.60963,1.33524,-0.295933,-0.0563236,-2.06891,1.47211,0.00297215,-12.8442,12.7308,1.89531,0.857314,-0.0205404,-4.23094,-2.74609,0.912523,3.31453
2.00304,-5.57017,-1.77211,-2.57764,1.21338,-0.479097,-0.275526,-2.50793,1.25126,0.0255446,-12.4453,13.3331,2.11504,0.914564,-0.302207,-4.07452,-2.54015,1.33708,2.9024
1.72812,-5.10522,-2.08932,-2.4101,1.27832,-0.850698,-0.509454,-2.87168,0.978254,-0.146835,-11.6451,13.6536,2.01429,0.878688,-0.224848,-3.76081,-2.01892,1.82201,2.5493
1.70402,-5.15555,-2.32266,-2.16538,1.32885,-0.961963,-0.838288,-3.16648,0.530623,-0.416992,-11.1444,13.6556,2.07809,1.45049,-0.49269,-3.54998,-1.95922,2.44178,2.2418
1.99264,-4.65527,-2.35579,-1.85539,1.33807,-0.951458,-1.15082,-3.03811,0.264135,-0.761466,-11.2368,14.0776,2.02078,1.27163,-0.605147,-3.40275,-1.715,2.87079,2.00114
2.47553,-4.12764,-2.2633,-2.28002,1.32847,-0.623598,-1.06768,-2.88921,0.0199924,-0.744408,-11.2353,13.9028,1.43811,1.32439,-0.530358,-2.86369,-2.12901,3.19924,1.61628
2.04856,-4.00682,-2.53444,-2.66629,0.985378,-0.982779,-1.32041,-2.49451,-0.422994,-0.93244,-11.1091,14.1238,1.65784,2.05886,-0.691072,-2.41193,-2.06249,3.30933,1.73344
1.43195,-3.31653,-2.65042,-3.0172,0.3462,-1.38156,-1.6493,-1.84248,-0.64366,-0.805704,-10.6463,14.1678,1.74787,1.53402,-0.877629,-1.94105,-1.84718,3.33591,2.01721
1.237,-2.51854,-2.59836,-2.88167,-0.326942,-1.39656,-1.90126,-1.02445,-0.970191,-0.635388,-10.8834,14.4722,1.79304,0.284017,-0.915178,-1.67514,-1.56418,3.33352,2.36402
1.57338,-2.0852,-3.10642,-2.95275,-0.945239,-1.78823,-1.78753,-0.155281,-1.10043,-0.349684,-11.5229,14.573,1.7089,0.315765,-0.942543,-1.45205,-1.39976,3.56237,2.56333
1.389,-1.50655,-3.22941,-3.47592,-1.33192,-1.82569,-1.84977,0.369937,-1.07651,-0.12734,-11.3592,14.2833,1.5601,-0.126858,-0.850763,-0.784961,-1.4173,3.24955,2.55916
1.02075,-1.33109,-3.1886,-3.92273,-1.35523,-2.01416,-1.57326,0.788573,-0.954247,0.083283,-10.8997,14.5782,1.05754,0.046073,-0.423849,-0.593082,-1.36659,2.61306,2.49988
1.19964,-0.885783,-3.31603,-3.7181,-1.40523,-1.69536,-1.12674,1.23605,-1.02767,0.457373,-11.8353,14.4942,1.0356,-0.0880147,-0.0522121,-0.125581,-1.57165,2.08592,2.12029
1.16363,-0.756526,-3.56492,-3.97816,-2.03459,-1.21824,-0.972125,1.37989,-0.993972,0.691796,-11.7444,14.3977,1.2464,-0.164206,-0.420161,0.140774,-2.06045,1.83938,2.00307
1.09255,0.282698,-3.62938,-4.10019,-1.66411,-1.05823,-0.581204,1.99514,-0.896771,0.691369,-12.4123,14.5473,0.904205,-0.379527,-0.0841218,0.337104,-2.10888,1.06984,1.89337
2.09777,-0.36431,-3.71062,-2.94103,-0.91247,-0.607,0.808752,2.28434,-0.812795,0.960619,-13.7876,13.1072,0.563453,-0.818313,0.483685,0.928489,-1.94971,0.595909,1.80667
2.40859,-1.35334,-3.83697,-2.16976,-0.704726,-0.302494,1.42165,2.21361,-0.568466,1.24145,-13.82,13.1394,0.645314,-1.39308,0.259175,0.690925,-1.85669,0.189411,1.60981
1.48631,1.10461,-3.49846,-2.43471,-0.864481,-0.466561,2.03181,2.11604,-0.498475,1.15986,-12.674,13.6232,0.273583,-2.34589,-0.165931,0.24969,-1.95662,-0.148097,1.68848
1.30696,3.29695,-3.27547,-2.38977,-0.502327,-0.884167,2.42097,2.01791,-0.450744,1.06683,-13.38,13.6431,-0.132626,-3.2519,-0.364385,-0.00552356,-1.75476,0.120062,1.55951
1.45152,3.10358,-3.07292,-1.81218,-0.288418,-1.19215,2.85999,1.8004,-0.20172,1.07667,-13.7008,14.0162,-0.108351,-3.27651,-0.344277,-0.425361,-1.25051,-0.295463,1.21244
1.40717,4.31218,-2.23103,-1.77524,0.341231,-1.50665,3.05347,1.52818,0.0395678,1.01592,-13.5798,13.421,-0.325991,-3.07014,-0.264301,-0.833145,-0.899504,-1.08248,1.03614
1.03126,5.19518,-1.52572,-1.62676,0.818705,-1.64768,2.9306,1.22566,0.305616,0.776482,-13.2726,13.4068,-0.316598,-3.03484,-0.251547,-1.17398,-1.29027,-1.52542,0.674186
1.09976,7.02787,-0.677184,-1.84163,1.35753,-1.47666,2.83057,1.23975,0.556431,0.875096,-13.9515,13.7031,-0.825214,-3.78192,-0.22204,-1.17096,-1.25399,-2.21532,0.407263
0.852696,7.87794,0.0633885,-1.51915,1.29545,-1.83982,2.25956,0.79078,0.82682,0.790339,-13.8745,14.1703,-0.628646,-3.90059,0.132036,-1.61448,-1.11505,-2.72309,0.320593
0.879371,8.82768,0.657242,-1.40915,1.36593,-2.45071,2.10087,0.352255,1.11805,0.814601,-14.2706,14.5222,-0.58508,-3.97283,0.520854,-2.00902,-0.741721,-3.01729,0.0597578
0.113223,10.3512,1.15512,-1.42392,1.58515,-3.02793,1.66515,-0.125892,1.25977,0.860884,-13.7819,14.3509,-0.505948,-4.06444,0.352548,-2.28589,-0.929335,-3.63135,-0.0927143
-1.00418,11.9594,1.61268,-1.50534,1.32483,-3.89255,1.23079,-0.414994,1.14693,0.467708,-13.4266,14.6089,0.0261914,-3.8719,0.0421606,-3.15776,-0.955222,-3.58185,-0.162489
-1.16216,12.7612,2.21963,-1.38255,1.00551,-4.40436,1.01452,-0.572722,0.819608,0.276776,-12.7029,15.0401,0.388558,-4.39486,-0.173735,-3.4866,-0.470414,-3.59677,-0.181319
-1.37702,14.1817,3.29473,-1.63746,0.781911,-4.72335,1.15549,-0.821096,0.657516,0.327684,-13.3345,15.1856,0.318385,-4.84378,-0.198269,-3.5858,-0.170251,-3.80099,-0.0592071
-1.47846,14.588,3.9954,-2.03102,0.823831,-5.7618,0.971857,-1.20305,0.396264,0.206302,-12.8693,15.49,0.334017,-4.34263,-0.670656,-3.703,0.164522,-3.71131,0.0947611
-2.16811,16.0865,4.73758,-2.43125,0.444506,-6.39886,0.710945,-1.2507,0.0444827,-0.0882603,-11.7401,15.6859,0.338625,-4.43696,-0.84284,-3.73059,0.479856,-3.55931,-0.187149
-2.10067,17.3111,5.87844,-2.70777,0.432682,-7.04114,0.905078,-1.19579,-0.197143,-0.167949,-11.0346,15.7848,-0.399754,-4.22867,-0.649335,-4.02016,0.600989,-3.76494,0.00917451
-2.57713,17.3818,6.45177,-2.80259,-0.132657,-7.59505,0.30431,-1.28732,-0.527914,-0.246925,-10.2518,16.1826,0.134977,-4.55626,-0.978997,-4.05528,0.694656,-3.88552,0.210012
-3.00176,18.5126,7.18027,-3.00645,-0.884765,-7.98579,-0.227857,-1.19873,-0.866521,-0.395896,-9.60138,15.7983,0.56544,-4.84012,-1.42119,-4.27429,1.39491,-3.5536,0.231705
-3.20437,19.2349,7.83735,-3.29627,-0.510378,-8.69907,-0.040362,-0.995617,-1.06059,-0.477328,-8.77938,15.8561,-0.125675,-5.32165,-1.37238,-4.43277,1.91104,-3.29071,-0.0381071
-3.47185,19.4647,7.98571,-4.04944,-0.544467,-9.15499,-0.444496,-1.02479,-1.3681,-0.389368,-8.91884,16.0433,0.0527994,-5.35668,-1.53129,-4.36162,2.30765,-2.76614,0.109567
-3.81002,19.4604,7.95697,-4.01429,-1.12603,-9.59568,-1.11059,-0.879198,-1.91982,-0.344953,-8.12322,15.722,0.590189,-5.1814,-2.00084,-4.37662,2.95535,-2.26715,0.29743
-4.26669,20.4263,8.1369,-3.84691,-1.12732,-10.0594,-1.30315,-0.500033,-2.37225,-0.608849,-7.27187,15.8505,0.591069,-5.3059,-2.21353,-4.49863,2.28803,-1.89679,0.490167
-4.44519,20.5413,7.73956,-4.07207,-1.50841,-10.2009,-1.223,-0.320578,-2.80581,-0.758282,-7.22145,15.6467,0.600661,-5.26056,-2.03199,-4.45291,2.45314,-1.46372,0.693197
-4.18207,19.9722,7.21349,-3.95936,-1.73559,-10.2614,-1.13186,-0.245069,-2.9688,-0.644726,-7.45796,16.0269,0.580401,-5.13279,-2.13826,-4.3145,2.37952,-1.18905,0.64963
-4.87653,20.2403,7.04546,-4.60177,-2.17649,-10.3699,-0.872156,-0.0980365,-3.1898,-0.728328,-6.52965,16.5305,0.591554,-5.50313,-2.19019,-3.97221,2.07392,-1.01609,0.642149
-5.29495,20.8535,6.66179,-4.898,-2.69698,-10.1864,-0.437951,0.182055,-3.49046,-0.915311,-6.90187,16.0674,0.858524,-5.33289,-2.04967,-4.02943,1.89114,-0.641609,0.960739
-5.48358,20.4205,6.24852,-5.23704,-2.84677,-9.73116,0.197024,0.173475,-3.75929,-1.05281,-6.29703,16.4775,0.613861,-5.11432,-2.03754,-3.87902,1.42331,-0.687135,1.00139
-6.03755,20.4806,5.28057,-5.8476,-2.86064,-9.47074,0.855279,0.458899,-3.83346,-1.13607,-6.14104,16.7697,0.65003,-5.0161,-1.97181,-3.85283,0.805722,-0.765361,1.26272
-6.68872,20.3805,4.36971,-6.44099,-2.94963,-9.18838,1.20884,0.985005,-3.89222,-1.10197,-5.87792,17.0741,0.994708,-5.00122,-2.38412,-3.92307,0.203029,-0.850941,1.10055
-6.82752,19.635,3.60221,-6.38235,-3.29525,-8.48916,1.6098,1.30144,-3.85432,-1.10082,-5.53656,17.0211,1.12318,-4.94375,-2.8378,-3.88688,-0.32409,-0.742464,1.08515
-6.79828,19.6773,2.82982,-6.83832,-3.27603,-7.52057,1.83434,1.7635,-3.81797,-1.32828,-6.24779,16.6713,1.16303,-4.70402,-2.7993,-3.6652,-0.702473,-0.546195,1.05262
-5.9351,18.0809,2.32599,-5.95425,-3.27122,-6.64908,1.88997,2.21511,-3.74806,-1.49406,-6.50116,15.7579,1.29346,-4.52525,-2.61029,-3.29828,-0.571458,-0.451647,0.893957
-5.63172,17.8914,2.20272,-6.08932,-2.67862,-6.0353,2.53523,2.71866,-3.57406,-1.52658,-6.44043,15.9336,0.498174,-4.70393,-2.41934,-2.96453,-1.05562,-0.650158,0.666938
-6.29407,18.866,1.17876,-6.00983,-2.5888,-5.58469,2.63097,2.95404,-3.5416,-1.48279,-6.21549,16.3716,0.552656,-5.09352,-2.54831,-2.91997,-1.75801,-1.0421,0.539899
-6.06182,17.799,0.690166,-5.38113,-2.61415,-5.35298,2.46138,3.32843,-3.44234,-1.56244,-6.44585,15.6945,1.03111,-4.93309,-2.75073,-2.81516,-1.67566,-0.936611,0.246846
-5.94478,17.3236,0.142044,-4.94575,-1.99805,-5.00642,2.40507,3.61238,-3.3734,-1.5502,-7.3086,15.5832,1.25502,-4.89221,-2.75028,-2.59429,-2.3672,-0.955951,0.21125
-5.57317,16.8256,-0.0940859,-4.81072,-1.38375,-4.37257,2.26867,3.58823,-3.15298,-1.63112,-7.56243,15.5484,1.13585,-5.04874,-2.34978,-2.40746,-2.74474,-1.18929,0.0891895
-4.45174,15.7196,0.0385522,-4.38206,-0.694348,-3.93739,2.53446,3.61477,-2.81277,-1.56102,-8.20883,14.8432,0.574933,-4.84273,-1.83202,-2.28521,-2.98975,-1.05143,-0.0268606
-3.81891,14.5975,0.231208,-3.95549,-0.268858,-3.49869,2.58321,3.54536,-2.51928,-1.61742,-8.67092,14.7324,0.624104,-4.45639,-1.60472,-2.05515,-3.54368,-1.1706,-0.631977
-3.68945,15.1337,0.701701,-3.41009,0.1655,-3.10522,2.4038,3.06274,-2.12618,-1.62628,-8.70583,15.1407,0.281325,-4.63173,-1.20501,-2.32395,-4.22176,-1.36675,-1.05963
-2.65783,13.9606,0.666233,-2.39441,1.25423,-2.72882,2.51269,2.89202,-1.88515,-1.59634,-9.07083,14.8762,-0.137886,-4.65179,-0.871632,-2.20943,-4.36275,-1.479,-1.16201
-2.14837,13.5084,0.571773,-1.93146,1.9429,-2.18635,2.68234,2.85984,-1.67034,-1.44406,-10.0411,14.4884,-0.155753,-4.89346,-0.680555,-2.16167,-4.46658,-1.838,-1.27775
-1.78783,12.267,0.795135,-1.70701,2.43343,-2.48434,2.61834,2.83919,-1.43975,-1.18707,-10.1602,14.2148,-0.126495,-5.00183,-0.535759,-2.19002,-4.38655,-2.00832,-1.35959
-1.28894,12.3243,1.42048,-1.8481,3.04974,-2.7294,2.79435,2.8436,-0.998465,-1.19554,-10.2923,14.7314,-0.819005,-5.15709,-0.192153,-2.20519,-4.73408,-2.02022,-1.44704
-1.81736,12.3421,1.80246,-2.05374,2.78212,-3.015,2.74409,2.73518,-0.891839,-1.16409,-10.0144,14.4159,-0.341386,-4.89567,-0.425539,-2.3088,-4.63503,-2.1883,-1.5741
-1.10227,11.4252,2.37419,-1.59212,2.51673,-2.8816,2.66601,2.69951,-0.758866,-1.02842,-10.1237,13.7697,-0.0957445,-4.9643,-0.610667,-2.07181,-4.57681,-2.23732,-1.43798
-0.938806,11.4211,2.70757,-1.84851,2.99072,-2.82133,2.81386,2.75645,-0.523354,-1.17019,-10.5596,14.0187,-0.437169,-5.55808,-0.435224,-1.94196,-4.53951,-2.18785,-1.37396
-0.484429,10.8631,3.00979,-1.17283,3.18566,-2.86722,2.90942,2.90017,-0.53847,-1.37058,-10.6008,13.5167,-0.731567,-5.93477,-0.065371,-2.25645,-4.13088,-1.87369,-1.18795
0.51011,9.48085,3.49457,-0.235714,2.93889,-2.75303,2.8837,3.0377,-0.729933,-1.42071,-10.5032,12.9819,-0.720483,-5.77092,-0.168096,-2.22537,-3.40775,-1.95972,-1.17581
0.446637,9.87993,3.61428,-0.187462,3.0533,-3.20231,2.96425,2.85785,-0.728582,-1.43576,-10.3946,13.3536,-0.503397,-5.78574,-0.110297,-2.14954,-3.47219,-2.13387,-1.30594
0.888598,10.0032,3.71904,0.119576,3.76804,-3.42878,3.08771,2.72801,-0.798624,-1.52021,-10.394,13.4795,-1.15413,-5.90769,0.548599,-2.21183,-3.23814,-2.2216,-1.53105
0.255044,10.2949,3.57442,0.594452,3.4491,-3.45362,2.67484,2.55928,-1.20172,-1.59855,-10.2697,13.25,-0.263807,-6.14003,0.371609,-2.13194,-3.00097,-2.48671,-1.47804
-0.213873,10.5791,4.24508,0.704407,3.1523,-3.428,2.18525,2.83318,-1.43495,-1.68729,-9.55019,13.311,0.0348333,-6.74483,-0.212379,-2.11809,-2.54289,-2.61641,-1.65468
0.472921,10.5659,4.83405,1.0811,3.02823,-3.71919,1.77151,3.05483,-1.43583,-1.97189,-9.30893,12.9871,-0.423494,-6.21564,0.343887,-2.29586,-2.06703,-2.79839,-1.63928
0.320977,10.7275,4.99353,0.80784,2.76351,-3.56223,1.45666,3.20279,-1.44898,-2.06558,-9.04629,12.4373,-0.439097,-5.78531,0.24861,-2.47194,-1.72196,-3.01283,-1.38
-0.221758,11.2163,5.24567,0.207418,2.64451,-3.8064,1.31384,3.19234,-1.52088,-1.83455,-8.31517,12.3855,-0.522985,-5.71222,0.0599834,-2.46663,-1.63883,-3.03675,-1.53337
0.388365,10.8089,5.59515,0.358441,2.22131,-3.656,1.10937,3.26178,-1.55612,-1.86428,-8.64033,11.8253,-0.150849,-5.45145,-0.30166,-2.56617,-0.771413,-3.10179,-1.33496
0.679389,10.8734,5.59231,0.428093,2.0753,-3.35743,1.11273,3.59035,-1.72473,-2.04176,-8.55749,11.3911,-0.386642,-5.53331,-0.167001,-2.84041,-0.00870973,-3.18121,-1.17023
0.927074,10.6115,5.66715,0.968748,1.53484,-3.40656,1.17519,3.5081,-1.68173,-2.12421,-8.47907,11.1849,-0.335938,-5.40688,-0.149535,-2.50934,0.565498,-3.06212,-1.16575
